SubscriptionName,SubscriptionGuid,Date,ResourceGuid,ServiceName,ServiceType,ServiceRegion,ServiceResource,Quantity,Cost
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/4/2025","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1 App","0.193536","0.000000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/5/2025","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1 App","0.193536","0.000000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/6/2025","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1 App","0.193536","0.000000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/7/2025","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1 App","0.193536","0.000000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/8/2025","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1 App","0.193536","0.000000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/9/2025","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1 App","0.193536","0.000000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/10/2025","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1 App","0.193536","0.000000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/11/2025","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1 App","0.193536","0.000000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/12/2025","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1 App","0.193536","0.000000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/13/2025","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1 App","0.193536","0.000000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/14/2025","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1 App","0.193536","0.000000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/15/2025","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1 App","0.193536","0.000000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/16/2025","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1 App","0.193536","0.000000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/17/2025","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1 App","0.193536","0.000000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/18/2025","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1 App","0.198912","0.000000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/19/2025","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1 App","0.193536","0.000000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/20/2025","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1 App","0.193536","0.000000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/21/2025","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1 App","0.193536","0.000000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/22/2025","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1 App","0.193536","0.000000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/23/2025","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1 App","0.193536","0.000000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/24/2025","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1 App","0.193536","0.000000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/25/2025","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1 App","0.193536","0.000000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/26/2025","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1 App","0.193536","0.000000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/27/2025","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1 App","0.193536","0.000000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/28/2025","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1 App","0.193536","0.000000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/29/2025","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1 App","0.193536","0.000000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/30/2025","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1 App","0.193536","0.000000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/31/2025","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1 App","0.193536","0.000000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/1/2025","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1 App","0.193536","0.000000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/2/2025","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1 App","0.193536","0.000000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/3/2025","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1 App","0.193536","0.000000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/4/2025","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1 App","0.193536","0.000000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/5/2025","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1 App","0.193536","0.000000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/6/2025","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1 App","0.193536","0.000000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/7/2025","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1 App","0.193536","0.000000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/8/2025","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1 App","0.193536","0.000000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/9/2025","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1 App","0.193536","0.000000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/10/2025","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1 App","0.193536","0.000000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/11/2025","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1 App","0.193536","0.000000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/12/2025","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1 App","0.193536","0.000000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/13/2025","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1 App","0.193536","0.000000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/14/2025","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1 App","0.193536","0.000000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/15/2025","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1 App","0.193536","0.000000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/16/2025","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1 App","0.193536","0.000000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/17/2025","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1 App","0.193536","0.000000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/18/2025","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1 App","0.193536","0.000000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/19/2025","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1 App","0.193536","0.000000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/20/2025","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1 App","0.086016","0.000000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/21/2025","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1 App","0.016128","0.000000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/30/2025","e4198f20-ea3d-4240-b93f-a36dd0f37081","Storage","Queues v2","US West","Class 2 Operations","0.0002","0.000001"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","11/22/2024","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","18","5.400000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","11/23/2024","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","3","0.900000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","11/24/2024","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","9","2.700000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","11/25/2024","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","22","6.600000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","11/26/2024","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","7","2.100000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","11/27/2024","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","11","3.300000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","11/28/2024","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","26","7.800000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","11/29/2024","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","3","0.900000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","11/30/2024","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","5","1.500000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","12/1/2024","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","5","1.500000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","12/2/2024","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","55","16.500000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","12/3/2024","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","15","4.500000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","12/4/2024","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","10","3.000000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","12/5/2024","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","9","2.700000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","12/6/2024","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","7","2.100000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","12/7/2024","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","7","2.100000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","12/8/2024","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","5","1.500000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","12/9/2024","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","21","6.300000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","12/10/2024","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","18","5.400000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","12/11/2024","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","24","7.200000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","12/12/2024","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","12","3.600000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","12/13/2024","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","11","3.300000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","12/14/2024","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","25","7.500000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","12/15/2024","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","16","4.800000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","12/16/2024","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","8","2.400000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","12/17/2024","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","2","0.600000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","12/18/2024","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","11","3.300000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","12/19/2024","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","22","6.600000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","12/20/2024","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","16","4.800000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","12/21/2024","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","27","8.100000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","12/22/2024","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","9","2.700000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","12/23/2024","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","19","5.700000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","12/24/2024","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","17","5.100000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","12/25/2024","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","22","6.600000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","12/26/2024","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","8","2.400000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","12/27/2024","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","3","0.900000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","12/28/2024","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","31","9.300000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","12/29/2024","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","4","1.200000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","12/30/2024","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","6","1.800000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","12/31/2024","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","7","2.100000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","1/1/2025","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","5","1.500000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","1/2/2025","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","1","0.300000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","1/3/2025","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","6","1.800000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","1/4/2025","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","4","1.200000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","1/5/2025","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","5","1.500000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","1/6/2025","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","11","3.300000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","1/7/2025","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","10","3.000000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","1/8/2025","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","8","2.400000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","1/9/2025","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","6","1.800000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","1/10/2025","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","18","5.400000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","1/11/2025","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","6","1.800000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","1/12/2025","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","1","0.300000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","1/13/2025","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","5","1.500000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","1/14/2025","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","1","0.300000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","1/15/2025","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","8","2.400000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","1/16/2025","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","9","2.700000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","1/17/2025","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","23","6.900000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","1/18/2025","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","1","0.300000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","1/19/2025","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","2","0.600000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","1/20/2025","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","21","6.300000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","1/21/2025","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","30","9.000000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","1/22/2025","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","12","3.600000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","1/23/2025","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","18","5.400000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","1/24/2025","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","7","2.100000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","1/25/2025","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","35","10.500000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","1/26/2025","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","3","0.900000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","1/27/2025","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","17","5.100000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","1/28/2025","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","46","13.800000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","1/29/2025","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","10","3.000000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","1/30/2025","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","3","0.900000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","1/31/2025","1af2c591-533a-565b-8c16-a564991fbf35","Power Pages","Anonymous","Global","Anonymous Users per Site Active User","3","0.900000"
